,Data,Round,HomeTeam,AwayTeam,HT0G,AT0G,HT1G,AT1G,HT2G,AT2G,GEHT1T,GEAT1T,PBHT1T,PBAT1T,TGHT1T,TGAT1T,CGHT1T,CGAT1T,CFHT1T,CFAT1T,FCHT1T,FCAT1T,EHT1T,EAT1T,IHT1T,IAT1T,LCHT1T,LCAT1T,DGHT1T,DGAT1T,FHT1T,FAT1T,CVHT1T,CVAT1T,CAHT1T,CAAT1T,PTHT1T,PTAT1T,DHT1T,DAT1T,AHT1T,AAT1T,APHT1T,APAT1T,BACHT1T,BACAT1T
218,11.11.2023,RODADA 12,Manchester Utd,Luton,1,0,0,0,1,0,1.31,0.19,75%,25%,7,4,1,3,6,1,3,4,4,2,1,1,15,9,3,1,3,2,0,0,0,0,351,110,7,6,81,23,45,8,4,18
219,11.11.2023,RODADA 12,Wolverhampton,Tottenham,2,1,0,1,2,0,0.38,0.47,37%,63%,9,2,2,1,7,1,8,10,6,1,2,1,6,6,0,2,8,7,0,0,0,2,198,357,9,8,49,58,30,21,2,9
220,06.11.2023,RODADA 11,Tottenham,Chelsea,1,4,1,1,0,3,0.17,1.31,48%,52%,4,7,3,2,1,5,11,7,1,3,1,2,11,5,1,2,7,10,1,0,2,2,182,197,10,8,36,44,20,28,0,0
221,05.11.2023,RODADA 11,Luton,Liverpool,1,1,0,0,1,1,0.15,1.21,26%,74%,4,11,1,3,3,8,5,3,0,2,0,1,10,10,3,1,3,4,0,0,1,0,127,361,9,4,45,78,15,37,0,0
222,05.11.2023,RODADA 11,Nottingham,Aston Villa,2,0,1,0,1,0,0.30,0.41,32%,68%,3,4,1,1,2,3,4,7,0,6,4,1,7,5,1,0,3,3,0,0,0,0,150,305,10,2,17,69,17,33,0,0
223,04.11.2023,RODADA 11,Newcastle,Arsenal,1,0,0,0,1,0,0.15,0.36,48%,52%,4,8,0,1,4,7,7,7,0,4,1,0,16,5,1,0,6,7,0,0,3,1,197,214,9,7,41,54,27,29,0,0
224,04.11.2023,RODADA 11,Brentford,West Ham,3,2,1,2,2,0,0.92,1.81,64%,36%,8,6,2,2,6,4,8,8,3,1,1,0,5,9,0,1,7,8,0,0,1,1,292,156,3,7,62,39,36,21,0,0
225,04.11.2023,RODADA 11,Burnley,Crystal Palace,0,2,0,1,0,1,0.57,0.83,64%,36%,7,2,0,2,7,0,8,5,9,1,0,0,10,10,1,0,5,8,0,0,0,3,239,143,7,7,52,30,40,5,0,0
226,04.11.2023,RODADA 11,Everton,Brighton,1,1,1,0,0,1,0.54,0.20,16%,84%,6,3,3,1,3,2,5,6,0,0,0,3,7,9,1,2,6,2,0,0,1,2,92,483,7,4,29,74,8,27,0,0
227,04.11.2023,RODADA 11,Manchester City,Bournemouth,6,1,3,0,3,1,0.78,0.15,72%,28%,15,2,4,0,11,2,4,4,9,0,0,1,6,1,0,1,4,3,0,0,0,1,369,143,1,1,82,15,51,6,0,0
228,04.11.2023,RODADA 11,Sheffield Utd,Wolverhampton,2,1,0,0,2,1,0.03,0.99,38%,62%,1,7,0,1,1,6,4,7,0,2,0,2,10,16,1,0,7,2,0,0,1,0,171,290,14,5,51,53,16,19,0,0
229,04.11.2023,RODADA 11,Fulham,Manchester Utd,0,1,0,0,0,1,0.28,0.26,41%,59%,8,5,0,1,8,4,7,5,5,2,1,2,7,4,1,0,4,5,0,0,1,0,174,257,6,5,38,49,20,22,0,0
230,29.10.2023,RODADA 10,Manchester Utd,Manchester City,0,3,0,1,0,2,0.29,1.50,39%,61%,4,7,2,4,2,3,3,7,2,9,2,0,3,6,3,2,5,3,0,0,2,1,178,267,8,4,25,68,13,38,0,0
231,29.10.2023,RODADA 10,Aston Villa,Luton,3,1,1,0,2,1,1.89,0.00,78%,22%,14,0,4,0,10,0,11,6,5,0,0,4,3,3,0,3,6,6,0,0,1,0,325,93,5,7,63,27,28,10,0,0
232,29.10.2023,RODADA 10,Brighton,Fulham,1,1,1,0,0,1,0.57,0.11,72%,28%,8,3,4,0,4,3,0,4,3,2,0,0,7,5,0,3,4,0,0,0,0,0,456,170,6,14,55,39,28,14,0,0
233,29.10.2023,RODADA 10,Liverpool,Nottingham,3,0,2,0,1,0,2.21,0.13,74%,26%,13,2,7,0,6,2,6,5,6,1,0,2,12,0,0,5,5,4,0,0,1,1,370,128,5,12,83,33,48,7,0,0
234,29.10.2023,RODADA 10,West Ham,Everton,0,1,0,0,0,1,0.14,0.23,59%,41%,2,4,1,1,1,3,9,3,1,1,0,2,15,9,1,1,3,6,0,0,1,1,315,232,6,13,53,61,21,14,0,0
235,28.10.2023,RODADA 10,Wolverhampton,Newcastle,2,2,1,2,1,0,0.31,1.94,41%,59%,7,9,4,4,3,5,8,6,6,4,0,0,6,13,2,3,7,8,0,0,0,0,182,266,10,7,35,55,17,27,0,0
236,28.10.2023,RODADA 10,Arsenal,Sheffield Utd,5,0,1,0,4,0,1.06,0.03,66%,34%,5,2,3,0,2,2,0,0,4,0,0,1,0,0,0,2,4,4,0,0,0,0,353,183,7,13,72,26,30,5,0,0
237,28.10.2023,RODADA 10,Bournemouth,Burnley,2,1,1,1,1,0,0.76,0.31,53%,47%,8,4,3,2,5,2,0,0,6,4,1,0,0,0,1,2,4,5,0,0,0,1,213,186,12,6,52,39,21,22,0,0
238,28.10.2023,RODADA 10,Chelsea,Brentford,0,2,0,0,0,2,1.15,0.09,67%,33%,10,2,2,1,8,1,3,6,3,1,0,0,10,9,1,2,6,3,0,0,0,0,370,182,3,11,80,42,53,15,0,0
239,27.10.2023,RODADA 10,Crystal Palace,Tottenham,1,2,0,0,1,2,0.27,0.13,28%,72%,8,3,2,0,6,3,6,9,5,0,0,0,6,12,0,2,8,6,0,0,0,0,127,354,17,9,37,59,16,29,0,0
240,23.10.2023,RODADA 9,Tottenham,Fulham,2,0,1,0,1,0,0.80,0.16,66%,34%,10,5,4,1,6,4,10,8,3,3,3,3,6,3,1,3,5,7,0,0,1,0,321,158,5,11,71,33,35,16,0,0
241,22.10.2023,RODADA 9,Aston Villa,West Ham,4,1,1,0,3,1,0.72,0.66,62%,38%,10,6,4,1,6,5,9,4,5,1,1,2,7,6,1,3,3,7,0,0,0,0,278,164,9,2,51,36,32,25,0,0
242,21.10.2023,RODADA 9,Sheffield Utd,Manchester Utd,1,2,1,1,0,1,1.25,0.58,44%,56%,7,6,4,3,3,3,7,7,2,1,1,1,11,7,2,3,6,6,0,0,2,0,200,251,7,11,79,37,23,19,0,0
243,21.10.2023,RODADA 9,Chelsea,Arsenal,2,2,1,0,1,2,1.23,0.11,38%,62%,7,2,2,0,5,2,8,4,0,3,1,1,9,4,0,1,3,8,0,0,2,1,191,302,13,10,26,71,15,27,0,0
244,21.10.2023,RODADA 9,Bournemouth,Wolverhampton,1,2,1,0,0,2,0.48,0.59,43%,57%,4,6,2,1,2,5,8,6,1,4,0,1,14,7,1,1,8,8,0,0,2,2,192,251,12,12,56,50,21,20,0,0
245,21.10.2023,RODADA 9,Brentford,Burnley,3,0,1,0,2,0,1.89,0.11,55%,45%,15,3,7,1,8,2,7,6,4,2,2,1,13,9,1,6,4,6,0,0,0,3,225,185,10,3,55,39,42,10,0,0
246,21.10.2023,RODADA 9,Manchester City,Brighton,2,1,2,0,0,1,0.42,0.04,64%,36%,5,1,3,1,2,0,3,6,2,0,2,0,10,5,1,1,4,3,0,0,1,1,369,209,5,6,76,31,41,8,0,0
247,21.10.2023,RODADA 9,Newcastle,Crystal Palace,4,0,3,0,1,0,1.71,0.12,64%,36%,8,2,5,0,3,2,3,1,4,2,0,0,8,8,0,2,3,7,0,0,2,2,283,161,0,10,57,40,28,9,0,0
248,21.10.2023,RODADA 9,Nottingham,Luton,2,2,0,0,2,2,1.60,0.20,66%,34%,8,4,3,1,5,3,5,8,2,2,0,0,9,7,1,3,8,6,0,0,0,0,289,142,6,2,50,63,32,23,0,0
249,21.10.2023,RODADA 9,Liverpool,Everton,2,0,0,0,2,0,0.55,0.09,73%,27%,11,3,1,1,10,2,5,3,7,3,1,0,10,6,1,1,4,6,0,1,0,3,324,114,7,8,61,50,36,18,0,0
250,08.10.2023,RODADA 8,Arsenal,Manchester City,1,0,0,0,1,0,0.17,0.46,45%,55%,5,3,0,1,5,2,6,6,2,2,2,0,6,7,1,0,4,6,0,0,1,2,226,276,6,9,48,47,24,14,0,0
251,08.10.2023,RODADA 8,Brighton,Liverpool,2,2,1,2,1,0,0.67,1.42,46%,54%,8,6,1,3,7,3,10,6,5,1,0,0,9,7,1,0,7,10,0,0,0,0,205,238,7,9,31,43,18,16,0,0
252,08.10.2023,RODADA 8,West Ham,Newcastle,2,2,1,0,1,2,0.89,0.11,29%,71%,1,3,1,0,0,3,8,8,1,0,1,1,7,10,0,0,7,8,0,0,2,1,128,335,5,1,38,50,11,17,0,0
253,08.10.2023,RODADA 8,Wolverhampton,Aston Villa,1,1,0,0,1,1,0.23,0.61,50%,50%,3,8,0,1,3,7,5,9,2,4,3,1,7,7,1,0,7,5,0,0,1,2,187,183,4,4,36,37,17,16,0,0
254,07.10.2023,RODADA 8,Crystal Palace,Nottingham,0,0,0,0,0,0,0.42,0.65,47%,53%,2,6,0,2,2,4,5,3,2,1,0,1,7,8,2,0,3,4,0,0,0,0,233,268,11,11,54,59,26,24,0,0
255,07.10.2023,RODADA 8,Burnley,Chelsea,1,4,1,1,0,3,0.27,0.28,32%,68%,2,5,1,1,1,4,3,7,0,3,1,1,5,3,0,0,5,3,0,0,2,3,183,387,9,10,26,69,7,32,0,0
256,07.10.2023,RODADA 8,Everton,Bournemouth,3,0,2,0,1,0,0.73,0.18,47%,53%,12,4,3,0,9,4,3,9,7,4,1,0,11,6,0,1,9,5,0,0,1,0,169,208,11,6,54,42,34,25,0,0
257,07.10.2023,RODADA 8,Fulham,Sheffield Utd,3,1,0,0,3,1,1.25,0.00,57%,43%,10,0,2,0,8,0,4,5,6,1,2,1,8,6,0,2,3,4,0,0,0,0,251,191,11,10,67,54,41,13,0,0
258,07.10.2023,RODADA 8,Manchester Utd,Brentford,2,1,0,1,2,0,0.39,0.54,60%,40%,7,8,1,1,6,7,6,8,5,3,2,1,14,7,0,1,6,5,0,0,0,1,255,182,2,6,59,31,43,19,0,0
259,07.10.2023,RODADA 8,Luton,Tottenham,0,1,0,0,0,1,0.09,1.78,18%,82%,3,12,0,3,3,9,3,14,1,2,3,0,6,10,3,0,11,3,0,1,2,2,79,347,15,13,37,63,15,33,0,0
260,03.10.2023,RODADA 2,Luton,Burnley,1,2,0,1,1,1,0.12,0.94,46%,54%,4,7,0,1,4,6,5,8,0,4,2,2,12,11,0,0,7,4,0,0,1,0,187,222,10,4,51,56,20,32,0,0
261,02.10.2023,RODADA 7,Fulham,Chelsea,0,2,0,2,0,0,0.03,0.96,54%,46%,1,5,0,2,1,3,7,8,4,0,2,3,13,11,0,0,8,7,0,0,0,1,251,219,6,9,44,39,30,20,0,0
262,01.10.2023,RODADA 7,Nottingham,Brentford,1,1,0,0,1,1,0.17,0.34,53%,47%,3,3,0,1,3,2,4,5,1,4,2,0,8,10,1,0,3,4,0,0,1,1,267,232,8,6,62,53,21,25,0,0
263,30.09.2023,RODADA 7,Tottenham,Liverpool,2,1,1,1,1,0,1.09,1.37,57%,43%,8,9,4,3,4,6,10,4,1,4,1,1,11,13,2,3,3,9,0,1,1,1,330,219,8,7,58,39,18,29,0,0
264,30.09.2023,RODADA 7,Bournemouth,Arsenal,0,4,0,2,0,2,0.51,2.07,38%,62%,5,6,1,3,4,3,6,7,3,2,2,0,7,4,1,1,6,6,0,0,0,1,179,306,5,13,53,42,20,15,0,0
265,30.09.2023,RODADA 7,Everton,Luton,1,2,1,2,0,0,2.74,0.76,70%,30%,13,7,5,2,8,5,9,5,0,5,1,2,18,7,0,4,2,8,0,0,0,0,305,123,8,9,61,46,47,21,0,0
266,30.09.2023,RODADA 7,Manchester Utd,Crystal Palace,0,1,0,1,0,0,0.73,0.41,72%,28%,7,4,1,1,6,3,5,6,2,2,0,0,13,7,0,1,6,5,0,0,1,2,372,140,11,13,73,30,33,15,0,0
267,30.09.2023,RODADA 7,Newcastle,Burnley,2,0,1,0,1,0,1.49,0.45,54%,46%,8,3,4,1,4,2,10,4,0,1,1,1,11,13,1,3,3,9,0,0,1,2,234,221,16,7,71,45,25,11,0,0
268,30.09.2023,RODADA 7,West Ham,Sheffield Utd,2,0,2,0,0,0,1.31,0.33,54%,46%,12,5,7,0,5,5,6,3,3,1,1,2,8,13,0,5,2,4,0,0,1,1,236,202,8,9,45,44,26,21,0,0
269,30.09.2023,RODADA 7,Wolverhampton,Manchester City,2,1,1,0,1,1,0.07,0.50,31%,69%,1,13,0,2,1,11,5,10,0,2,0,0,4,11,2,0,11,5,0,0,2,1,137,315,6,8,19,75,11,52,0,0
270,30.09.2023,RODADA 7,Aston Villa,Brighton,6,1,3,0,3,1,1.06,0.81,42%,58%,14,2,5,1,9,1,10,11,0,0,0,3,18,2,1,2,13,8,0,0,2,1,175,238,9,13,43,31,23,10,0,0
271,24.09.2023,RODADA 6,Sheffield Utd,Newcastle,0,8,0,3,0,5,0.66,0.95,46%,54%,6,12,1,8,5,4,4,7,2,3,1,0,2,6,5,1,7,5,0,0,2,0,215,245,7,5,47,68,10,24,0,0
272,24.09.2023,RODADA 6,Arsenal,Tottenham,2,2,1,1,1,1,0.80,0.92,39%,61%,7,7,3,3,4,4,10,8,3,1,1,2,5,11,2,2,7,9,0,0,1,3,163,258,14,16,46,38,38,14,0,0
273,24.09.2023,RODADA 6,Brighton,Bournemouth,3,1,1,1,2,0,0.48,0.37,62%,38%,7,4,2,1,5,3,8,6,2,1,1,1,7,6,0,1,5,7,0,0,2,1,252,149,10,10,40,50,7,23,0,0
274,24.09.2023,RODADA 6,Chelsea,Aston Villa,0,1,0,0,0,1,0.65,0.19,54%,46%,3,5,2,3,1,2,3,10,4,6,5,1,7,6,3,2,5,2,0,0,0,1,222,178,10,9,50,27,22,21,0,0
275,24.09.2023,RODADA 6,Liverpool,West Ham,3,1,1,1,2,0,1.78,0.56,65%,35%,11,7,2,2,9,5,6,7,2,4,1,1,9,8,1,1,6,7,0,0,0,1,323,168,8,11,67,42,38,16,0,0
276,23.09.2023,RODADA 6,Burnley,Manchester Utd,0,1,0,1,0,0,0.63,0.35,58%,42%,6,5,2,2,4,3,8,3,4,1,1,3,5,4,1,2,2,6,0,0,0,1,300,225,7,8,58,35,28,19,0,0
277,23.09.2023,RODADA 6,Brentford,Everton,1,3,1,1,0,2,0.43,0.76,56%,44%,7,9,1,2,6,7,4,4,0,1,0,0,12,9,1,0,4,4,0,0,0,1,285,219,7,7,55,46,17,33,0,0
278,23.09.2023,RODADA 6,Crystal Palace,Fulham,0,0,0,0,0,0,0.12,0.24,51%,49%,3,4,1,4,2,0,11,2,1,2,0,0,7,6,4,1,2,11,0,0,2,2,239,228,8,14,48,47,22,26,0,0
279,23.09.2023,RODADA 6,Luton,Wolverhampton,1,1,0,0,1,1,0.40,0.00,55%,45%,9,0,2,0,7,0,6,6,4,1,0,1,15,6,0,2,6,5,0,1,0,1,233,197,13,6,77,37,39,13,0,0
280,23.09.2023,RODADA 6,Manchester City,Nottingham,2,0,2,0,0,0,0.67,0.14,77%,23%,6,1,4,0,2,1,9,4,4,1,0,2,5,4,0,2,4,8,0,0,1,2,441,135,3,7,72,29,22,8,0,0
281,18.09.2023,RODADA 5,Nottingham,Burnley,1,1,0,1,1,0,0.30,0.10,46%,54%,6,3,2,3,4,0,4,10,1,2,1,1,8,7,2,2,9,3,0,0,2,1,208,251,9,5,40,52,30,25,0,0
282,17.09.2023,RODADA 5,Everton,Arsenal,0,1,0,0,0,1,0.09,0.18,22%,78%,4,3,1,1,3,2,6,6,0,3,1,2,7,12,1,1,6,5,0,0,1,0,108,385,7,3,21,63,11,38,0,0
283,17.09.2023,RODADA 5,Bournemouth,Chelsea,0,0,0,0,0,0,0.47,0.54,33%,67%,5,5,2,2,3,3,12,7,0,3,1,0,7,6,2,2,6,12,0,0,0,2,156,333,10,6,39,59,22,32,0,0
284,16.09.2023,RODADA 5,Newcastle,Brentford,1,0,0,0,1,0,0.66,0.11,53%,47%,4,2,1,1,3,1,9,3,3,2,0,1,17,9,1,1,3,8,0,0,0,2,0,0,0,0,66,43,31,16,0,0
285,16.09.2023,RODADA 5,Aston Villa,Crystal Palace,3,1,0,0,3,1,0.82,0.08,66%,34%,7,2,1,0,6,2,5,5,1,1,1,0,11,9,0,1,4,5,0,0,2,1,308,159,10,13,60,52,38,19,0,0
286,16.09.2023,RODADA 5,Fulham,Luton,1,0,0,0,1,0,0.41,0.52,76%,24%,5,3,1,1,4,2,9,3,2,0,0,1,12,4,1,1,3,9,0,0,2,2,392,116,6,8,73,34,36,11,0,0
287,16.09.2023,RODADA 5,Manchester Utd,Brighton,1,3,0,1,1,2,0.67,0.53,42%,58%,8,3,1,1,7,2,6,5,3,0,2,1,6,4,0,1,3,5,0,0,1,2,242,340,8,13,54,40,28,19,0,0
288,16.09.2023,RODADA 5,Tottenham,Sheffield Utd,2,1,0,0,2,1,0.92,0.27,68%,32%,12,3,7,2,5,1,10,5,5,1,1,3,9,5,2,7,4,7,0,0,0,3,330,153,5,7,70,36,46,11,0,0
289,16.09.2023,RODADA 5,West Ham,Manchester City,1,3,1,0,0,3,0.84,1.47,36%,64%,3,17,2,7,1,10,6,4,2,8,1,0,4,6,7,1,3,6,0,0,1,1,170,304,8,7,27,63,12,48,0,0
290,16.09.2023,RODADA 5,Wolverhampton,Liverpool,1,3,1,0,0,3,0.37,0.71,36%,64%,8,5,2,2,6,3,1,4,4,1,0,0,10,12,2,1,4,1,0,0,0,1,174,323,11,11,39,63,37,20,0,0
291,03.09.2023,RODADA 4,Arsenal,Manchester Utd,3,1,1,1,2,0,0.89,0.27,44%,56%,6,3,1,1,5,2,3,5,8,1,0,0,5,6,0,0,5,3,0,0,1,1,212,279,5,8,57,41,31,9,0,0
292,03.09.2023,RODADA 4,Crystal Palace,Wolverhampton,3,2,0,0,3,2,0.82,0.64,40%,60%,6,9,3,1,3,8,7,4,1,2,0,1,3,11,1,3,6,6,0,0,0,2,179,262,14,15,40,67,21,25,0,0
293,03.09.2023,RODADA 4,Liverpool,Aston Villa,3,0,2,0,1,0,0.71,0.28,70%,30%,8,3,2,0,6,3,4,5,2,1,3,0,5,7,0,0,2,4,0,0,0,1,422,171,6,7,58,28,19,11,0,0
294,02.09.2023,RODADA 4,Brighton,Newcastle,3,1,1,0,2,1,0.72,0.56,60%,40%,12,4,4,0,8,4,8,8,4,1,1,0,7,6,0,3,6,9,0,0,0,2,290,195,2,9,56,43,27,22,0,0
295,02.09.2023,RODADA 4,Brentford,Bournemouth,2,2,1,1,1,1,0.66,0.80,55%,45%,6,7,2,3,4,4,10,5,1,0,1,1,8,11,2,1,3,8,0,0,0,0,227,183,13,13,57,37,18,20,0,0
296,02.09.2023,RODADA 4,Burnley,Tottenham,2,5,1,2,1,3,0.47,1.05,48%,52%,4,13,1,5,3,8,4,9,1,3,2,0,13,5,3,0,7,4,0,0,1,2,222,244,13,11,42,47,14,28,0,0
297,02.09.2023,RODADA 4,Chelsea,Nottingham,0,1,0,0,0,1,0.89,0.27,69%,31%,11,3,1,0,10,3,6,10,2,0,1,0,8,10,0,1,7,6,0,0,3,1,315,144,11,7,75,40,32,11,0,0
298,02.09.2023,RODADA 4,Manchester City,Fulham,5,1,2,1,3,0,0.61,0.89,59%,41%,3,3,2,2,1,1,4,10,2,3,0,0,15,6,1,0,9,6,0,0,1,2,302,198,9,7,62,32,21,14,0,0
299,02.09.2023,RODADA 4,Sheffield Utd,Everton,2,2,2,1,0,1,0.34,1.74,46%,54%,6,9,4,3,2,6,4,3,2,4,0,0,13,18,2,2,3,4,0,0,0,1,209,235,5,9,45,78,11,35,0,0
300,01.09.2023,RODADA 4,Luton,West Ham,1,2,0,1,1,1,0.59,0.67,33%,67%,8,6,0,1,8,5,8,3,4,3,0,2,8,9,0,0,3,5,0,0,0,0,157,341,6,8,47,62,35,28,0,0
301,27.08.2023,RODADA 3,Newcastle,Liverpool,1,2,1,0,0,2,0.90,0.27,54%,46%,8,4,4,2,4,2,8,9,3,4,0,1,5,11,2,3,9,7,0,1,0,1,256,214,10,6,45,45,22,11,0,0
302,27.08.2023,RODADA 3,Burnley,Aston Villa,1,3,0,2,1,1,0.05,1.67,56%,44%,2,8,0,4,2,4,5,8,1,2,2,1,6,4,2,0,6,4,0,0,2,0,305,244,5,10,59,47,14,18,0,0
303,27.08.2023,RODADA 3,Sheffield Utd,Manchester City,1,2,0,0,1,2,0.00,1.68,17%,83%,0,12,0,3,0,9,1,4,0,5,1,1,4,2,3,0,5,0,0,0,1,0,82,391,5,9,30,81,7,36,0,0
304,26.08.2023,RODADA 3,Brighton,West Ham,1,3,0,1,1,2,0.79,1.22,84%,16%,9,4,2,2,7,2,6,7,6,3,0,1,7,6,1,2,6,6,0,0,0,2,355,62,3,8,79,22,53,14,0,0
305,26.08.2023,RODADA 3,Arsenal,Fulham,2,2,0,1,2,1,1.26,0.26,72%,28%,8,6,4,1,4,5,1,3,4,1,1,0,9,2,0,4,2,1,0,0,0,1,363,143,6,5,88,20,52,3,0,0
306,26.08.2023,RODADA 3,Brentford,Crystal Palace,1,1,1,0,0,1,0.45,0.34,61%,39%,5,5,1,1,4,4,7,6,3,0,2,2,5,7,1,0,4,5,0,0,0,0,280,181,7,5,63,37,18,12,0,0
307,26.08.2023,RODADA 3,Everton,Wolverhampton,0,1,0,0,0,1,0.59,0.32,42%,58%,8,6,2,0,6,6,4,3,2,0,0,0,8,12,0,2,3,4,0,0,0,2,203,284,11,11,50,42,28,24,0,0
308,26.08.2023,RODADA 3,Manchester Utd,Nottingham,3,2,1,2,2,0,1.19,0.86,70%,30%,9,3,5,2,4,1,5,6,4,1,1,2,8,6,0,4,6,3,0,0,0,2,371,159,6,10,74,31,52,13,0,0
309,26.08.2023,RODADA 3,Bournemouth,Tottenham,0,2,0,1,0,1,0.48,1.31,48%,52%,6,9,2,5,4,4,4,12,4,2,2,0,14,9,4,2,10,4,0,0,1,0,193,216,6,10,43,37,28,28,0,0
310,25.08.2023,RODADA 3,Chelsea,Luton,3,0,1,0,2,0,0.56,0.08,70%,30%,7,3,2,0,5,3,5,8,3,2,0,0,8,4,0,1,8,5,0,0,0,2,370,152,1,8,60,42,33,21,0,0
311,21.08.2023,RODADA 2,Crystal Palace,Arsenal,0,1,0,0,0,1,0.17,0.90,31%,69%,4,9,1,1,3,8,4,6,0,5,0,1,7,4,1,1,8,3,0,0,1,0,131,292,7,7,32,60,12,41,0,0
312,20.08.2023,RODADA 2,West Ham,Chelsea,3,1,1,1,2,0,0.70,2.00,21%,79%,6,11,2,3,4,8,4,8,2,5,2,1,8,4,2,1,6,3,0,0,3,2,96,376,7,6,24,72,19,46,0,0
313,20.08.2023,RODADA 2,Aston Villa,Everton,4,0,2,0,2,0,2.11,0.21,66%,34%,7,3,4,1,3,2,7,4,4,2,1,0,6,9,1,2,3,8,0,0,2,3,291,144,3,7,54,35,32,22,0,0
314,19.08.2023,RODADA 2,Manchester City,Newcastle,1,0,1,0,0,0,0.41,0.05,60%,40%,10,2,1,0,9,2,4,8,1,0,1,1,7,6,0,0,6,3,0,0,0,2,370,249,7,3,68,42,29,12,0,0
315,19.08.2023,RODADA 2,Tottenham,Manchester Utd,2,0,0,0,2,0,0.47,1.16,57%,43%,7,14,3,3,4,11,7,4,2,4,1,1,12,8,3,3,3,7,0,0,0,3,234,178,7,11,45,38,21,27,0,0
316,19.08.2023,RODADA 2,Fulham,Brentford,0,3,0,1,0,2,0.15,0.90,56%,44%,4,8,0,4,4,4,0,0,3,2,1,2,0,0,3,0,8,6,0,0,1,1,239,184,3,2,49,42,18,26,0,0
317,19.08.2023,RODADA 2,Liverpool,Bournemouth,3,1,2,1,1,0,1.58,0.18,71%,29%,14,3,5,2,9,1,0,0,7,0,1,2,0,0,1,3,5,7,0,0,1,3,322,132,8,10,60,50,28,9,0,0
318,19.08.2023,RODADA 2,Wolverhampton,Brighton,1,4,0,1,1,3,0.95,0.76,41%,59%,8,6,2,2,6,4,0,0,1,3,2,2,0,0,1,2,7,4,0,0,1,3,187,278,11,10,50,56,16,27,0,0
319,18.08.2023,RODADA 2,Nottingham,Sheffield Utd,2,1,1,0,1,1,0.67,0.02,48%,52%,9,1,2,1,7,0,6,4,4,3,1,1,9,7,1,1,3,6,0,0,2,1,203,221,7,8,48,57,17,17,0,0
320,14.08.2023,RODADA 1,Manchester Utd,Wolverhampton,1,0,0,0,1,0,0.42,0.20,61%,39%,8,5,1,0,7,5,9,11,4,1,0,3,5,6,0,1,10,6,0,0,2,2,283,181,8,9,71,34,30,21,0,0
321,13.08.2023,RODADA 1,Chelsea,Liverpool,1,1,1,1,0,0,0.86,0.97,65%,35%,7,7,2,1,4,5,11,4,2,0,1,3,12,9,0,1,0,0,3,7,0,0,2,1,8,11,73,50,0,0,38,18
322,13.08.2023,RODADA 1,Brentford,Tottenham,2,2,2,2,0,0,1.77,0.70,35%,65%,5,5,4,2,1,3,8,5,3,1,1,0,8,9,0,2,4,9,0,0,0,4,87,130,8,7,32,89,23,36,0,0
323,12.08.2023,RODADA 1,Newcastle,Aston Villa,5,1,2,1,3,0,1.24,0.68,55%,45%,5,7,4,2,1,5,11,7,1,1,0,1,9,14,1,2,7,10,0,0,1,3,261,199,11,3,45,54,21,20,0,0
324,12.08.2023,RODADA 1,Bournemouth,West Ham,1,1,0,0,1,1,0.16,0.80,65%,35%,3,10,2,2,1,8,6,5,4,3,0,0,6,14,2,2,5,5,0,0,0,1,287,143,8,15,62,43,22,16,0,0
325,12.08.2023,RODADA 1,Brighton,Luton,4,1,1,0,3,1,1.09,0.46,72%,28%,15,6,3,1,12,5,3,2,3,3,1,0,4,3,1,2,3,4,0,0,2,0,311,117,5,8,79,30,36,22,0,0
326,12.08.2023,RODADA 1,Everton,Fulham,0,1,0,0,0,1,0.64,0.02,31%,69%,9,1,4,0,5,1,5,9,4,1,4,3,8,8,0,4,6,2,0,0,0,1,145,344,7,3,38,58,21,14,0,0
327,12.08.2023,RODADA 1,Sheffield Utd,Crystal Palace,0,1,0,0,0,1,0.02,0.45,33%,67%,4,14,1,3,3,11,8,11,4,4,2,1,9,19,3,1,9,5,0,0,1,0,129,259,10,8,41,64,20,30,0,0
328,12.08.2023,RODADA 1,Arsenal,Nottingham,2,1,2,0,0,1,0.26,0.45,84%,16%,7,1,3,0,4,1,3,7,5,0,2,0,9,3,0,1,5,3,0,0,1,1,432,77,9,8,80,19,36,5,0,0
329,11.08.2023,RODADA 1,Burnley,Manchester City,0,3,0,2,0,1,0.23,0.87,23%,77%,4,5,1,3,3,2,5,6,1,1,0,1,5,8,1,1,5,5,0,0,0,0,142,402,5,9,41,54,10,22,0,0
