,Data,Round,HomeTeam,AwayTeam,HT0G,AT0G,HT1G,AT1G,HT2G,AT2G,GEHT0T,GEAT0T,PBHT0T,PBAT0T,TGHT0T,TGAT0T,CGHT0T,CGAT0T,CFHT0T,CFAT0T,FCHT0T,FCAT0T,EHT0T,EAT0T,IHT0T,IAT0T,LCHT0T,LCAT0T,DGHT0T,DGAT0T,FHT0T,FAT0T,CVHT0T,CVAT0T,CAHT0T,CAAT0T,PTHT0T,PTAT0T,DHT0T,DAT0T,AHT0T,AAT0T,APHT0T,APAT0T,BACHT0T,BACAT0T
83,24.02.2024,RODADA 26,Ternana,Lecco,0,0,0,0,0,0,0.55,0.66,52%,48%,7,18,2,4,2,10,15,20,7,9,2,0,22,23,4,2,0,0,15,17,2,1,402,372,16,8,106,82,51,52,28,17
84,24.02.2024,RODADA 26,Brescia,Reggiana,0,0,0,0,0,0,0.83,0.78,42%,58%,11,11,2,5,4,4,17,15,0,2,1,1,22,27,5,2,0,0,13,14,2,1,386,531,27,16,118,134,28,50,25,9
85,24.02.2024,RODADA 26,Cittadella,Catanzaro,1,2,1,1,0,1,1.69,0.87,34%,66%,12,11,4,5,6,2,17,24,5,5,0,1,23,15,3,3,0,0,16,21,1,4,257,525,5,20,80,82,47,26,15,37
86,24.02.2024,RODADA 26,Cremonese,Palermo,2,2,0,2,2,0,1.65,1.80,44%,56%,17,16,5,8,7,5,18,8,5,9,2,1,11,23,6,3,17,5,1,0,1,3,299,397,18,16,88,79,47,58,26,25
87,24.02.2024,RODADA 26,FeralpiSalo,Ascoli,0,1,0,1,0,0,1.28,0.56,66%,34%,15,10,4,4,4,4,20,18,7,3,0,2,25,18,3,4,0,0,19,16,2,3,508,264,9,13,143,83,63,21,12,29
88,24.02.2024,RODADA 26,Sudtirol,Bari,1,0,0,0,1,0,1.46,0.28,59%,41%,7,4,1,1,3,1,19,14,3,4,1,1,17,27,1,0,0,0,18,11,3,1,495,339,24,21,102,83,49,51,20,15
89,23.02.2024,RODADA 26,Cosenza,Sampdoria,1,2,0,2,1,0,1.93,0.96,60%,40%,19,7,6,3,9,3,7,9,12,0,2,0,25,24,1,5,0,0,10,8,2,5,498,353,15,17,127,63,75,16,13,36
90,18.02.2024,RODADA 25,Venezia,Modena,2,2,1,0,1,2,1.75,1.81,57%,43%,14,13,4,4,3,7,11,10,7,4,1,1,17,12,2,2,0,0,8,11,2,3,497,378,8,14,112,70,64,63,18,24
91,17.02.2024,RODADA 25,Catanzaro,Sudtirol,2,2,1,1,1,1,2.02,0.31,59%,41%,16,6,6,3,6,1,24,13,6,2,0,0,15,14,1,4,13,24,1,0,3,3,539,368,14,16,124,79,44,17,7,19
92,17.02.2024,RODADA 25,Palermo,Como,3,0,1,0,2,0,1.14,0.74,33%,67%,7,17,4,3,1,10,20,19,0,8,4,2,16,15,3,1,0,0,16,14,1,3,246,487,27,18,56,123,15,49,27,6
93,17.02.2024,RODADA 25,Sampdoria,Brescia,1,1,0,0,1,1,1.12,0.20,50%,50%,13,8,3,4,4,3,15,10,2,6,0,0,10,18,3,2,0,0,17,12,1,2,471,446,10,21,98,97,53,55,15,15
94,17.02.2024,RODADA 25,Bari,FeralpiSalo,1,0,0,0,1,0,1.34,0.24,49%,51%,8,8,3,2,3,5,18,15,4,0,1,0,18,20,2,2,0,0,17,14,3,1,378,392,25,22,101,121,47,34,13,9
95,17.02.2024,RODADA 25,Lecco,Cosenza,1,3,0,2,1,1,1.76,1.85,53%,47%,25,15,6,6,12,4,17,14,13,2,3,3,38,25,3,5,0,0,12,12,5,4,389,352,14,22,93,87,81,33,14,36
96,17.02.2024,RODADA 25,Parma,Pisa,3,2,1,1,2,1,1.54,1.56,47%,53%,16,8,9,3,1,4,14,11,3,2,1,2,23,22,1,6,0,0,12,10,2,3,469,532,13,24,126,73,58,27,5,15
97,17.02.2024,RODADA 25,Reggiana,Ternana,0,2,0,1,0,1,1.05,1.97,60%,40%,17,10,6,6,7,4,20,20,7,4,2,3,23,11,4,6,0,0,17,18,3,3,507,340,14,19,107,104,40,28,9,20
98,17.02.2024,RODADA 25,Spezia,Cittadella,4,2,2,1,2,1,1.65,0.96,65%,35%,15,7,8,3,4,3,17,18,4,4,1,0,15,27,1,4,18,19,0,2,1,6,591,300,14,18,126,81,48,31,21,21
99,16.02.2024,RODADA 25,Ascoli,Cremonese,0,0,0,0,0,0,0.39,0.60,38%,62%,10,9,1,1,5,5,22,21,4,1,2,3,18,17,1,1,0,0,20,18,3,4,242,410,17,12,86,94,55,42,18,26
100,11.02.2024,RODADA 24,Ternana,Spezia,1,1,0,0,1,1,1.85,0.71,40%,60%,13,12,5,4,7,5,23,20,3,3,1,0,20,24,3,4,0,0,23,19,2,2,353,524,13,16,84,110,21,40,13,16
101,10.02.2024,RODADA 24,Bari,Lecco,3,1,1,0,2,1,0.92,1.55,45%,55%,10,12,3,3,5,7,13,14,4,9,1,3,22,31,2,0,0,0,10,10,3,2,330,397,25,15,70,104,35,55,18,9
102,10.02.2024,RODADA 24,Catanzaro,Ascoli,3,2,1,2,2,0,1.84,0.37,71%,29%,11,10,2,3,5,5,25,19,4,4,1,2,17,17,1,0,21,18,0,1,5,4,590,237,7,18,106,108,46,26,16,26
103,10.02.2024,RODADA 24,Pisa,Sampdoria,2,0,0,0,2,0,0.87,0.33,61%,39%,10,8,4,2,6,2,19,16,2,3,0,3,22,15,2,2,15,15,0,1,3,5,567,353,8,15,103,82,35,39,10,12
104,10.02.2024,RODADA 24,Cittadella,Parma,1,2,1,2,0,0,2.22,1.83,57%,43%,23,16,3,4,12,10,13,9,6,4,5,2,16,21,2,2,0,0,13,10,2,2,446,343,19,20,111,97,61,41,5,18
105,10.02.2024,RODADA 24,Cremonese,Reggiana,1,1,0,0,1,1,1.56,0.68,58%,42%,23,12,7,2,7,7,8,21,9,4,1,0,17,15,1,6,7,20,1,0,5,1,472,359,22,10,123,98,76,28,11,38
106,10.02.2024,RODADA 24,FeralpiSalo,Palermo,1,2,0,0,1,2,2.19,1.56,47%,53%,27,13,8,4,10,8,10,8,10,4,0,0,26,18,2,7,0,0,10,9,1,4,352,404,8,8,95,91,60,45,20,27
107,10.02.2024,RODADA 24,Modena,Cosenza,1,1,1,1,0,0,0.58,0.44,50%,50%,10,9,5,3,5,4,14,16,2,1,2,0,23,22,2,4,14,13,0,1,3,3,373,378,16,13,90,91,31,35,18,20
108,10.02.2024,RODADA 24,Sudtirol,Venezia,0,3,0,1,0,2,0.73,2.10,49%,51%,12,14,2,4,7,6,14,20,5,3,0,0,14,13,1,2,15,18,1,0,7,2,491,508,12,15,109,82,46,38,14,18
109,09.02.2024,RODADA 24,Como,Brescia,1,0,1,0,0,0,0.90,0.31,54%,46%,14,9,3,1,5,5,21,22,4,3,3,3,27,26,1,2,0,0,15,17,2,4,452,380,18,22,102,98,45,39,16,8
110,04.02.2024,RODADA 23,Ascoli,Sudtirol,1,2,0,1,1,1,0.71,1.33,48%,52%,11,7,3,2,5,0,22,16,2,1,0,0,26,21,0,2,0,0,20,17,1,4,362,405,17,12,118,107,74,38,16,40
111,03.02.2024,RODADA 23,Lecco,Cremonese,0,1,0,0,0,1,0.98,1.06,43%,57%,8,7,1,3,6,2,18,16,5,6,3,3,28,21,2,1,0,0,14,16,2,3,280,382,24,14,80,100,41,57,13,18
112,03.02.2024,RODADA 23,Sampdoria,Modena,2,2,2,0,0,2,0.70,2.25,47%,53%,10,17,5,3,2,9,14,18,3,4,1,0,21,15,1,3,0,0,19,14,3,4,380,414,19,13,61,83,17,44,17,10
113,03.02.2024,RODADA 23,Ternana,Como,0,1,0,1,0,0,0.42,2.28,37%,63%,7,28,1,7,4,7,15,26,1,6,4,0,22,21,6,1,0,0,14,19,1,2,288,486,14,17,78,117,35,60,16,20
114,03.02.2024,RODADA 23,Brescia,Cittadella,2,0,0,0,2,0,1.91,0.72,43%,57%,15,16,9,3,4,7,19,19,5,6,1,1,24,26,3,7,0,0,16,17,2,3,268,354,25,6,84,97,41,70,21,19
115,03.02.2024,RODADA 23,Cosenza,Pisa,1,1,0,0,1,1,0.49,1.12,57%,43%,8,11,2,2,3,6,12,12,4,5,0,0,21,19,1,1,14,14,0,1,5,3,471,353,25,9,115,111,34,41,31,21
116,03.02.2024,RODADA 23,Parma,Venezia,2,1,1,1,1,0,1.40,0.89,48%,52%,15,14,6,5,3,6,12,8,11,5,2,1,11,17,4,4,0,0,10,6,2,2,419,451,17,17,99,80,60,38,16,26
117,03.02.2024,RODADA 23,Reggiana,FeralpiSalo,1,1,0,0,1,1,1.80,0.22,73%,27%,27,5,4,2,10,1,15,14,11,2,1,1,12,17,1,3,14,13,0,2,2,3,656,239,14,11,144,73,101,28,8,30
118,03.02.2024,RODADA 23,Spezia,Catanzaro,1,1,1,1,0,0,1.24,1.10,43%,57%,15,10,5,2,6,6,17,16,6,3,0,3,13,11,1,4,0,0,14,18,2,5,371,517,11,6,89,57,51,20,6,19
119,02.02.2024,RODADA 23,Palermo,Bari,3,0,1,0,2,0,1.14,0.39,49%,51%,18,11,9,2,5,6,9,18,4,8,1,1,24,9,2,6,0,0,8,16,3,2,356,364,11,21,89,95,43,31,16,16
120,28.01.2024,RODADA 22,Cittadella,Sampdoria,1,2,0,0,1,2,1.50,0.37,51%,49%,9,7,1,2,4,5,21,23,2,1,4,1,25,16,0,0,0,0,18,15,4,2,350,345,22,16,104,103,45,21,8,21
121,27.01.2024,RODADA 22,Bari,Reggiana,0,2,0,1,0,1,0.66,0.56,55%,45%,11,11,2,2,5,3,12,22,6,3,3,0,16,16,0,2,0,0,14,17,2,2,438,365,18,13,100,96,56,47,4,25
122,27.01.2024,RODADA 22,FeralpiSalo,Lecco,5,1,1,0,4,1,1.69,0.78,47%,53%,11,12,7,7,2,3,14,13,1,7,1,1,31,27,6,2,0,0,12,12,3,1,427,460,14,17,113,115,40,58,18,5
123,27.01.2024,RODADA 22,Pisa,Spezia,2,3,1,3,1,0,3.06,1.12,66%,34%,27,6,12,3,6,2,14,16,14,0,3,3,20,16,0,10,0,0,16,14,6,3,491,259,11,19,126,58,60,28,9,31
124,27.01.2024,RODADA 22,Como,Ascoli,0,2,0,0,0,2,0.61,0.55,53%,47%,9,14,5,2,3,5,18,18,2,8,1,1,21,25,0,5,18,16,1,0,2,4,381,327,14,11,65,98,28,65,31,15
125,27.01.2024,RODADA 22,Cremonese,Brescia,1,0,1,0,0,0,0.74,0.19,67%,33%,10,5,3,1,5,3,16,26,6,3,2,3,21,21,1,2,0,0,12,24,3,0,555,275,14,13,121,79,55,28,8,22
126,27.01.2024,RODADA 22,Modena,Parma,3,0,2,0,1,0,0.62,0.53,43%,57%,6,17,4,5,1,6,15,16,1,4,1,2,16,15,5,1,0,0,12,15,2,1,423,551,29,12,65,139,22,63,19,8
127,27.01.2024,RODADA 22,Sudtirol,Cosenza,0,1,0,0,0,1,0.87,1.44,43%,57%,12,16,3,5,6,7,17,20,5,3,0,0,13,19,4,3,0,0,13,19,0,3,315,421,13,9,89,115,36,38,20,14
128,27.01.2024,RODADA 22,Venezia,Ternana,1,0,0,0,1,0,1.70,0.24,62%,38%,18,6,5,0,8,4,13,20,7,4,3,0,16,7,0,4,11,17,0,1,2,1,374,238,0,9,82,45,59,12,4,28
129,26.01.2024,RODADA 22,Catanzaro,Palermo,1,1,1,0,0,1,0.83,1.04,63%,37%,12,6,1,3,7,3,12,12,4,5,1,0,13,24,2,0,0,0,12,9,1,1,579,333,10,24,95,71,27,44,15,11
130,21.01.2024,RODADA 21,Ascoli,Bari,2,2,0,2,2,0,2.39,1.48,58%,42%,25,11,7,4,7,4,15,17,11,4,0,0,23,12,2,5,0,0,18,17,4,5,397,304,26,20,122,88,77,26,9,45
131,20.01.2024,RODADA 21,Cosenza,Venezia,4,2,3,1,1,1,2.09,1.74,43%,57%,22,16,7,5,3,6,13,16,5,8,0,1,15,25,3,3,0,0,9,13,3,2,351,473,18,8,83,118,36,42,33,15
132,20.01.2024,RODADA 21,Lecco,Pisa,1,3,0,1,1,2,1.38,1.65,49%,51%,18,14,3,5,8,4,15,15,6,4,2,1,18,19,2,2,0,0,13,14,5,2,371,396,24,18,91,104,45,40,18,27
133,20.01.2024,RODADA 21,Palermo,Modena,4,2,2,1,2,1,1.07,1.52,55%,45%,16,11,7,4,5,6,17,14,7,8,0,1,15,11,2,3,0,0,15,13,1,5,480,397,12,15,120,104,69,43,19,30
134,20.01.2024,RODADA 21,Brescia,Sudtirol,1,1,0,0,1,1,1.10,0.50,49%,51%,10,9,4,2,2,5,13,12,6,4,0,1,16,24,1,3,0,0,14,11,2,3,403,405,14,20,109,110,50,55,25,26
135,20.01.2024,RODADA 21,FeralpiSalo,Catanzaro,3,0,1,0,2,0,0.84,1.36,33%,67%,13,11,8,3,2,5,17,13,3,3,4,2,16,17,3,5,0,0,16,10,3,5,305,641,15,19,84,118,39,44,28,13
136,20.01.2024,RODADA 21,Reggiana,Como,2,2,1,2,1,0,0.91,1.25,57%,43%,14,13,4,6,5,4,13,13,2,9,2,0,18,14,4,2,0,0,10,10,3,4,544,402,17,15,114,103,52,60,30,7
137,20.01.2024,RODADA 21,Spezia,Cremonese,0,1,0,0,0,1,1.08,1.63,45%,55%,11,10,3,4,5,5,20,15,5,5,2,0,21,20,3,3,0,0,21,12,4,2,383,476,22,15,106,110,56,57,16,32
138,20.01.2024,RODADA 21,Ternana,Cittadella,3,1,1,1,2,0,1.31,1.71,43%,57%,15,18,7,4,5,10,15,10,5,8,1,1,16,35,3,4,0,0,15,9,3,2,323,414,21,16,78,105,24,79,28,8
139,19.01.2024,RODADA 21,Sampdoria,Parma,0,3,0,2,0,1,0.62,1.42,56%,44%,11,12,4,3,6,5,10,11,2,6,3,1,9,11,0,4,0,0,10,7,1,1,558,435,20,12,118,89,88,53,20,24
140,14.01.2024,RODADA 20,Cremonese,Cosenza,1,0,0,0,1,0,0.45,0.53,55%,45%,12,7,6,4,4,0,14,14,11,2,0,7,20,22,4,5,0,0,7,14,3,5,446,379,17,18,111,88,53,36,17,29
141,14.01.2024,RODADA 20,Parma,Ascoli,1,1,0,0,1,1,1.30,0.87,66%,34%,19,9,5,3,6,4,20,18,3,1,2,4,16,18,2,4,16,14,0,1,2,4,601,315,13,26,162,83,66,35,11,24
142,14.01.2024,RODADA 20,Venezia,Sampdoria,5,3,2,1,3,2,2.48,0.69,56%,44%,17,7,8,3,6,2,16,14,1,2,2,1,16,17,0,3,15,11,0,1,3,4,568,450,5,9,119,70,28,28,12,11
143,13.01.2024,RODADA 20,Pisa,Reggiana,2,2,1,2,1,0,1.43,0.64,64%,36%,17,7,8,2,3,3,16,20,6,3,0,1,21,16,0,6,0,0,14,19,7,2,529,291,12,18,140,76,48,23,11,32
144,13.01.2024,RODADA 20,Bari,Ternana,3,1,2,0,1,1,1.29,0.48,47%,53%,16,11,6,1,5,7,18,12,5,6,3,0,18,26,0,3,0,0,15,9,1,3,340,375,17,14,97,110,42,51,29,22
145,13.01.2024,RODADA 20,Cittadella,Palermo,2,0,1,0,1,0,1.43,0.47,49%,51%,16,8,6,3,5,3,10,20,2,4,3,0,22,24,3,4,10,17,0,1,1,2,422,441,18,18,106,97,51,37,21,21
146,13.01.2024,RODADA 20,Como,Spezia,4,0,2,0,2,0,2.06,0.77,49%,51%,26,13,8,4,14,5,11,23,5,6,1,1,21,10,4,4,0,0,9,21,1,1,428,436,7,11,88,96,51,53,18,22
147,13.01.2024,RODADA 20,Modena,Brescia,1,2,0,2,1,0,1.78,0.79,66%,34%,14,11,2,5,8,4,21,15,10,5,1,2,25,18,3,1,0,0,18,13,4,5,452,282,13,15,122,86,46,34,7,26
148,13.01.2024,RODADA 20,Sudtirol,FeralpiSalo,1,0,0,0,1,0,1.78,0.58,41%,59%,13,17,2,5,8,4,13,13,6,6,2,0,16,17,5,1,0,0,12,11,2,3,358,508,21,7,77,140,27,64,18,19
149,12.01.2024,RODADA 20,Catanzaro,Lecco,5,3,1,2,4,1,3.23,1.05,50%,50%,20,14,9,4,6,5,14,17,9,4,4,0,12,12,1,4,0,0,13,12,3,2,431,435,10,14,87,73,40,36,16,13
150,26.12.2023,RODADA 19,Sampdoria,Bari,1,1,0,0,1,1,2.42,0.75,57%,43%,23,11,4,2,12,6,13,23,5,2,0,0,18,17,1,3,12,20,0,1,1,5,390,297,21,13,103,73,53,41,15,30
151,26.12.2023,RODADA 19,Palermo,Cremonese,3,2,1,2,2,0,0.65,0.85,55%,45%,11,17,6,5,3,7,20,11,6,4,4,4,17,21,3,3,0,0,17,5,2,2,439,355,12,13,105,65,38,53,17,23
152,26.12.2023,RODADA 19,Ascoli,Cittadella,0,0,0,0,0,0,0.70,1.47,47%,53%,12,11,5,3,5,8,16,15,6,2,2,1,33,16,3,5,0,0,17,16,3,4,309,345,14,22,122,90,50,55,19,36
153,26.12.2023,RODADA 19,Brescia,Parma,0,2,0,2,0,0,0.26,0.75,53%,47%,8,10,0,6,6,2,14,16,2,6,5,1,20,21,4,0,0,0,13,12,5,4,452,416,20,22,113,113,46,46,15,15
154,26.12.2023,RODADA 19,Cosenza,Como,1,2,1,1,0,1,0.59,1.30,46%,54%,4,10,2,6,1,4,16,26,6,3,5,0,33,25,4,1,0,0,16,17,3,2,308,381,16,16,82,89,26,35,11,12
155,26.12.2023,RODADA 19,FeralpiSalo,Venezia,2,2,1,1,1,1,1.04,1.52,32%,68%,8,11,3,4,4,4,12,12,3,4,1,0,17,16,2,1,0,0,12,13,2,2,272,593,6,18,76,128,28,50,17,8
156,26.12.2023,RODADA 19,Lecco,Sudtirol,2,1,0,0,2,1,0.91,1.29,50%,50%,10,12,4,5,5,3,23,18,1,2,0,2,20,19,4,2,0,0,18,16,5,3,373,375,16,18,81,106,41,37,12,15
157,26.12.2023,RODADA 19,Spezia,Modena,1,1,0,0,1,1,1.29,1.68,51%,49%,19,12,2,6,9,4,18,12,6,4,1,1,19,17,5,1,0,0,15,12,2,3,421,422,16,12,100,96,63,27,13,24
158,26.12.2023,RODADA 19,Ternana,Pisa,1,1,0,1,1,0,1.13,1.02,37%,63%,12,14,7,2,2,7,11,15,4,10,1,3,24,24,1,6,0,0,7,15,5,3,302,524,12,17,95,120,44,68,23,23
159,26.12.2023,RODADA 19,Reggiana,Catanzaro,1,0,1,0,0,0,1.20,0.51,39%,61%,8,7,2,4,3,3,20,11,2,5,2,0,17,12,4,1,0,0,20,8,2,5,379,579,15,8,82,117,31,49,19,6
160,23.12.2023,RODADA 18,Bari,Cosenza,0,0,0,0,0,0,1.06,0.83,55%,45%,16,14,4,2,10,6,16,23,7,7,3,2,23,14,2,4,15,19,0,1,5,4,420,360,16,8,104,100,67,38,13,34
161,23.12.2023,RODADA 18,Pisa,Ascoli,1,0,1,0,0,0,0.34,0.50,63%,37%,6,10,2,1,2,5,15,12,3,1,2,1,17,36,1,1,0,0,13,10,5,3,598,337,20,14,94,147,19,47,45,11
162,23.12.2023,RODADA 18,Sampdoria,FeralpiSalo,2,3,1,2,1,1,0.88,1.26,53%,47%,15,21,5,7,6,8,18,8,3,5,1,3,13,10,4,3,9,17,1,0,1,5,380,341,19,14,109,73,31,52,13,22
163,23.12.2023,RODADA 18,Sudtirol,Reggiana,2,3,1,1,1,2,2.18,0.48,62%,38%,13,7,4,4,7,2,19,12,0,1,0,5,35,14,1,2,16,14,0,1,3,3,569,349,14,17,146,81,53,26,5,30
164,23.12.2023,RODADA 18,Catanzaro,Brescia,2,3,2,0,0,3,1.14,1.00,68%,32%,10,8,5,6,2,2,20,12,6,3,0,2,24,18,3,3,0,0,11,17,1,3,599,282,13,10,94,94,40,23,6,28
165,23.12.2023,RODADA 18,Cittadella,Spezia,4,1,1,0,3,1,1.55,0.64,49%,51%,24,16,7,5,9,6,13,14,7,3,0,0,40,20,4,3,0,0,13,12,2,4,347,362,25,20,98,136,75,78,29,26
166,23.12.2023,RODADA 18,Como,Palermo,3,3,0,1,3,2,1.97,1.80,48%,52%,12,12,8,6,2,3,16,16,4,6,4,3,20,14,3,5,13,10,0,1,4,2,394,433,8,10,78,95,34,44,13,18
